t,x,y,z
9.58,14.564052,1.527896,0.713767
9.6,14.565453,1.526417,0.719245
9.62,14.565275,1.526597,0.716778
9.64,14.563189,1.53382,0.720239
9.66,14.674002,1.535323,0.714794
9.68,14.673353,1.537988,0.706651
9.7,14.675341,1.537451,0.713023
9.72,14.674821,1.54659,0.701848
9.74,14.064955,1.579413,0.701328
9.76,14.065225,1.579076,0.691328
9.78,14.066425,1.580607,0.710912
9.8,14.070398,1.584468,0.696036
9.82,14.070995,1.583063,0.691079
9.84,14.071135,1.583312,0.688982
9.86,14.071547,1.582818,0.686442
9.88,14.175211,1.558724,0.68266
9.9,14.172648,1.556689,0.678918
9.92,14.172853,1.556873,0.675728
9.94,14.173185,1.557138,0.676142
9.96,13.992956,1.519534,0.675018
9.98,13.99323,1.521148,0.676626
10.0,13.994522,1.523563,0.662897
10.02,13.996072,1.525589,0.660542
10.04,13.987609,1.526778,0.662065
10.06,13.987156,1.528784,0.664766
10.08,13.987227,1.530867,0.661329
10.1,13.987765,1.530484,0.654683
10.12,14.063909,1.463371,0.655743
10.14,14.063805,1.465067,0.644262
10.16,14.062832,1.471193,0.649239
10.18,14.058349,1.463846,0.651967
10.2,14.056908,1.467374,0.642595
10.22,14.056462,1.467437,0.637728
10.24,14.055914,1.47186,0.642405
10.26,14.054747,1.470828,0.636016
10.28,14.056733,1.473324,0.634752
10.3,14.056648,1.474837,0.631829
10.32,14.056148,1.474968,0.633325
10.34,14.224532,1.482446,0.624671
10.36,14.224095,1.484071,0.621705
10.38,14.224096,1.484738,0.616114
10.4,14.224777,1.48482,0.612759
10.42,14.359581,1.518424,0.618225
10.44,14.360057,1.519478,0.614278
10.46,14.360539,1.520846,0.612692
10.48,14.362155,1.526333,0.611231
10.5,14.441721,1.527163,0.606887
10.52,14.442367,1.528838,0.603969
10.54,14.441189,1.52937,0.600857
10.56,14.444021,1.52906,0.593361
10.58,14.444659,1.541834,0.597995
10.6,14.446621,1.54262,0.587265
10.62,14.444482,1.543736,0.591748
10.64,14.445599,1.543749,0.584915
10.66,14.444405,1.54391,0.588209
10.68,14.444481,1.544843,0.579117
10.7,14.442341,1.546298,0.571366
10.72,14.592552,1.541003,0.579055
10.74,14.591562,1.542454,0.57853
10.76,14.591626,1.543627,0.568644
10.78,14.591245,1.547723,0.571151
10.8,14.689768,1.533859,0.564819
10.82,14.690792,1.536725,0.554661
10.84,14.690963,1.538278,0.562649
10.86,14.690667,1.539995,0.548577
10.88,14.687864,1.544124,0.551256
10.9,14.68947,1.547581,0.553423
10.92,14.689085,1.548292,0.549583
10.94,14.690156,1.549255,0.546876
10.96,14.687444,1.554241,0.547078
10.98,14.687697,1.555174,0.539994
11.0,14.687781,1.556176,0.541056
11.02,14.686956,1.560828,0.532957
11.04,14.685175,1.566242,0.531476
11.06,14.68598,1.566194,0.529503
11.08,14.684655,1.566706,0.531747
11.1,14.686811,1.56527,0.520038
11.12,14.686934,1.567332,0.527029
11.14,14.686677,1.568453,0.520523
11.16,14.686096,1.569934,0.519485
11.18,14.798053,1.560141,0.511044
11.2,14.799408,1.561703,0.515391
11.22,14.799102,1.562137,0.518654
11.24,14.799391,1.563878,0.51297
11.26,14.925792,1.557376,0.507711
11.28,14.926178,1.55979,0.511507
11.3,14.926056,1.560666,0.496679
11.32,14.926018,1.560767,0.49769
11.34,15.030055,1.561474,0.498694
11.36,15.029597,1.562553,0.494612
11.38,15.029186,1.56254,0.485511
11.4,15.029038,1.563517,0.488923
11.42,15.035313,1.561928,0.48003
11.44,15.033007,1.561424,0.480153
11.46,15.032566,1.561736,0.47578
11.48,15.032395,1.562298,0.472373
11.5,15.033289,1.569326,0.482395
11.52,15.031642,1.569799,0.471775
11.54,15.031083,1.570682,0.462989
11.56,15.031036,1.568957,0.46835
11.58,15.031968,1.570267,0.464631
11.6,15.031887,1.570801,0.468769
11.62,15.031022,1.570305,0.455053
11.64,15.033638,1.571156,0.452744
11.66,15.034928,1.573221,0.447964
11.68,15.034592,1.574081,0.445853
11.7,15.034308,1.575226,0.449756
11.72,15.0286,1.498435,0.441153
11.74,15.0274,1.499078,0.446481
11.76,15.027412,1.499408,0.440732
11.78,15.026835,1.498225,0.440294
11.8,15.027381,1.503231,0.442288
11.82,15.025938,1.505673,0.434808
11.84,15.025615,1.505866,0.431498
11.86,15.025137,1.50667,0.432544
11.88,15.026467,1.510477,0.423016
11.9,15.024352,1.510334,0.41053
11.92,15.023633,1.511167,0.42759
11.94,15.116456,1.467108,0.417593
11.96,15.132558,1.474393,0.418493
11.98,15.131069,1.474452,0.417544
12.0,15.130154,1.474636,0.422313
12.02,15.13216,1.471345,0.412033
12.04,15.132938,1.47318,0.413045
12.06,15.133055,1.474213,0.40964
12.08,15.132734,1.474977,0.39903
12.1,15.134521,1.475105,0.403958
12.12,15.135171,1.476505,0.392695
12.14,15.135145,1.476773,0.392025
12.16,15.134899,1.477523,0.3804
12.18,15.23697,1.482356,0.389031
12.2,15.236097,1.483391,0.390979
12.22,15.235755,1.483956,0.380518
12.24,15.235245,1.483028,0.379401
12.26,15.234011,1.494797,0.383486
12.28,15.233335,1.49463,0.3832
12.3,15.232993,1.494818,0.37899
12.32,15.232104,1.497754,0.379528
12.34,15.253035,1.498784,0.371961
12.36,15.250034,1.499217,0.362696
12.38,15.249261,1.501717,0.367246
12.4,15.248136,1.501257,0.36023
12.42,15.259106,1.503596,0.361234
12.44,15.257556,1.503929,0.361175
12.46,15.256939,1.505103,0.353243
12.48,15.256549,1.475301,0.346152
12.5,15.25726,1.476107,0.352815
12.52,15.257008,1.477335,0.348566
12.54,15.256798,1.476749,0.344963
12.56,15.345335,1.473712,0.334062
12.58,15.345392,1.472437,0.334973
12.6,15.345277,1.473255,0.341039
12.62,15.34432,1.473102,0.334347
12.64,15.340343,1.481927,0.334863
12.66,15.339489,1.482845,0.326288
12.68,15.339386,1.483888,0.328387
12.7,15.339466,1.48462,0.325073
12.72,15.339091,1.48773,0.314907
12.74,15.338996,1.488252,0.316677
12.76,15.339487,1.488916,0.314563
12.78,15.339588,1.489297,0.310246
12.8,15.339238,1.492124,0.314673
12.82,15.339135,1.492373,0.31331
12.84,15.339,1.491492,0.309209
12.86,15.339978,1.497781,0.308148
12.88,15.341527,1.496935,0.295018
12.9,15.341448,1.497579,0.301743
12.92,15.342023,1.498403,0.297544
12.94,15.425922,1.50024,0.295666
12.96,15.42645,1.50055,0.293901
12.98,15.426691,1.501126,0.284568
13.0,15.4271,1.50182,0.289005
13.02,15.426727,1.503643,0.292549
13.04,15.426652,1.504613,0.274349
13.06,15.42687,1.505432,0.279041
13.08,15.427181,1.50605,0.279889
13.1,15.477009,1.499829,0.275905
13.12,15.476838,1.500719,0.264762
13.14,15.477145,1.501243,0.264795
13.16,15.4774,1.50249,0.264454
13.18,15.477528,1.504484,0.261222
13.2,15.476743,1.50562,0.255741
13.22,15.477074,1.505878,0.251357
13.24,15.477008,1.50715,0.254005
13.26,15.50403,1.507625,0.253981
13.28,15.503285,1.509957,0.240309
13.3,15.50323,1.510516,0.253527
