Timestamp QTM,x,y,z,vx,vy,vz,Yaw,ref x,ref y,ref z,ref vx,ref vy,ref vz,Thrust controller,Roll controller,Pitch controller,Roll drone,Pitch drone,Yaw drone,Thrust drone,Comp time,Timestamp Crazyflie,stabilizer.roll,stabilizer.pitch,stabilizer.yaw,
760150000,-0.03959674072265625,-0.43370849609375,0.2189554901123047,0.17104263305664016,-0.015037536621093084,0.026885986328123446,0,-0.039,-0.4,0.7,0,0,0,1.8926379840860956,-0.015235066732940462,0.02227636316121508,-0.872905024397652,1.276341592038329,0.0,49171,0.03125,140315,-0.9089455604553223,-1.5197334289550781,-1.3905739784240723,
760290000,-0.013214804649353028,-0.43679437255859377,0.22313932800292968,0.1803120136260986,-0.019435119628910535,0.035623168945310424,0,-0.013,-0.4,0.7,0,0,0,1.8829842940375605,-0.016891263158201435,0.01721663324449785,-0.96779808960976,0.9864404223343519,0.0,49006,0.046875,140445,-1.0151872634887695,-1.5356037616729736,-1.3037240505218506,
760430000,0.0154844970703125,-0.4393046875,0.2267378387451172,0.20139179229736345,-0.014486694335941186,0.003993225097656539,0,0.013,-0.4,0.7,0,0,0,1.8854681134557283,-0.014423479936805896,0.010682837453802675,-0.8264045262705971,0.6120814993271758,0.0,49049,0.046875,140595,-1.0602893829345703,-1.321087121963501,-1.2151702642440796,
760570000,0.046188709259033206,-0.44126947021484375,0.22931324768066405,0.21924095153808693,-0.011254882812505862,0.006605529785157216,0,0.039,-0.4,0.7,0,0,0,1.8866892475852268,-0.013769802990436184,0.009012761753730052,-0.7889515960786133,0.5163932102456582,0.0,49070,0.0625,140735,-1.1951595544815063,-1.2006075382232666,-1.2810406684875488,
760710000,0.07790386962890625,-0.44229718017578123,0.2300277557373047,0.2151927947998053,-0.008830261230463599,0.009417724609378508,0,0.065,-0.4,0.7,0,0,0,1.8996207050756468,-0.011935590218797665,0.008063231063849957,-0.683858945534733,0.4619891091973834,0.0,49290,0.046875,140865,-0.6728798151016235,-0.5008782744407654,-1.1483179330825806,
760850000,0.10871647644042969,-0.44312478637695313,0.22976553344726564,0.21437835693359358,-0.004563903808596503,-0.0030395507812516764,0,0.09,-0.4,0.7,0,0,0,1.9057887373578906,-0.012315023538732336,0.006488585414393284,-0.7055988733736267,0.3717685592548795,0.0,49396,0.0625,141005,-0.5246779918670654,-0.3088896572589874,-1.0198190212249756,
760980000,0.13753887939453124,-0.4443155517578125,0.23005038452148438,0.20492248535156354,-0.012525939941412934,0.011211395263675816,0,0.116,-0.4,0.7,0,0,0,1.8962305089679157,-0.014436650934630165,0.007545216913966408,-0.8271591688579037,0.4323090846809987,0.0,49232,0.046875,141155,-0.6050801277160645,-0.3469112515449524,-1.0392882823944092,
761130000,0.16438243103027345,-0.44586871337890627,0.23107518005371094,0.18670578002930038,-0.009118652343750866,0.0025703430175771924,0,0.142,-0.4,0.7,0,0,0,1.8941924134049675,-0.015163500048203327,0.01100444875619399,-0.868804555408471,0.6305084695979039,0.0,49198,0.046875,141285,-0.5983815789222717,-0.37244629859924316,-1.0953775644302368,
761260000,0.18955131530761718,-0.4477411804199219,0.23313343811035156,0.17611999511718684,-0.010368347167971637,0.021347808837893223,0,0.168,-0.4,0.7,0,0,0,1.8933408507813758,-0.01803250201069866,0.011711357115337974,-1.033186259274204,0.6710113350793725,0.0,49183,0.046875,141425,-0.6281949281692505,-0.4991494417190552,-1.164120078086853,
761400000,0.21336628723144532,-0.4498751220703125,0.23567071533203124,0.16654281616211436,-0.01608123779296422,0.022132873535156417,0,0.194,-0.4,0.7,0,0,0,1.8903455377610265,-0.0234287484158887,0.010768808008216064,-1.3423684035042356,0.6170072492574629,0.0,49132,0.03125,141565,-0.792450487613678,-0.5871928334236145,-1.270753264427185,
761550000,0.2363411865234375,-0.4517314758300781,0.2386929016113281,0.1556846618652366,-0.016534423828118427,0.029804229736325738,0,0.219,-0.4,0.7,0,0,0,1.8896560438689078,-0.02770500131790393,0.009607480509352239,-1.5873796469202788,0.5504680849400817,0.0,49120,0.046875,141715,-1.1810081005096436,-0.7412570118904114,-1.3936340808868408,
761680000,0.2591077270507812,-0.45236676025390626,0.24159632873535156,0.1560806274414045,0.004023742675773878,0.01556015014648332,0,0.245,-0.4,0.7,0,0,0,1.884686483065033,-0.032083362887406056,0.0037647043345675805,-1.8382412860350257,0.2157016694853294,0.0,49035,0.03125,141845,-1.6092573404312134,-0.8547863960266113,-1.5284136533737183,
761820000,0.2821756591796875,-0.450418701171875,0.24373655700683594,0.16576232910155975,0.027473449707032804,0.012581634521484364,0,0.271,-0.4,0.7,0,0,0,1.889453264874293,-0.032873775668632074,-0.0036624666440139854,-1.8835286024724738,-0.20984388130944387,0.0,49117,0.015625,141985,-1.9020715951919556,-0.7141826152801514,-1.63910710811615,
761970000,0.3054507141113281,-0.4450474548339844,0.2445124053955078,0.16498107910156434,0.05036163330078003,-0.006890106201173918,0,0.297,-0.4,0.7,0,0,0,1.8845808276339457,-0.030923375193544825,-0.008053954703521571,-1.7717788868896636,-0.46145761290132425,0.0,49034,0.03125,142135,-1.9735736846923828,-0.3807150423526764,-1.6656824350357056,
762100000,0.3256255798339844,-0.436914794921875,0.24442575073242187,0.1367370605468765,0.06675567626952539,0.002420043945310091,0,0.323,-0.4,0.7,0,0,0,1.889670591202661,-0.028390111606443016,-0.013408861376981109,-1.6266335749545584,-0.768271164976995,0.0,49120,0.03125,142265,-1.2862755060195923,0.5700814723968506,-1.3181809186935425,
762240000,0.3441668701171875,-0.4247457275390625,0.24469020080566406,0.09346618652343874,0.08769989013671653,0.003861236572265392,0,0.348,-0.4,0.7,0,0,0,1.8906969666771016,-0.025839593519257232,-0.01298460823742167,-1.4804996529870333,-0.7439632506350645,0.0,49138,0.03125,142415,-1.0870755910873413,0.9932352304458618,-1.0487959384918213,
762390000,0.35542669677734373,-0.41098809814453124,0.24609046936035156,0.0643478393554664,0.10797576904296724,0.010182189941404518,0,0.374,-0.4,0.7,0,0,0,1.8901094453404264,-0.02342099501529559,-0.009483918573807886,-1.3419241663733763,-0.5433885075249228,0.0,49128,0.03125,142545,-1.119997262954712,0.9166659116744995,-0.9535474181175232,
762530000,0.3604042663574219,-0.3949959411621094,0.24894320678710938,0.00722808837890776,0.12063140869139899,0.01583328247070498,0,0.4,-0.4,0.7,0,0,0,1.879101738450162,-0.015779473273344207,-0.004652217467022286,-0.904097221502105,-0.2665524262374192,0.0,48940,0.046875,142695,-1.0751392841339111,0.7723104953765869,-0.9188140034675598,
762660000,0.35971176147460937,-0.37695846557617185,0.25319859313964843,-0.026661682128911735,0.13215484619140683,0.04181747436523553,0,0.4,-0.4,0.7,0,0,0,1.8713888208864276,-0.010156548470950771,-0.003334055880649326,-0.5819273618055287,-0.19102733062197927,0.0,48808,0.03125,142835,-0.8941181302070618,0.5254194140434265,-0.9494327902793884,
762810000,0.35356488037109374,-0.3563587646484375,0.2585843505859375,-0.05436248779296937,0.1418731689453112,0.0415771484374966,0,0.4,-0.368,0.7,0,0,0,1.8706953613898234,-0.004558738548163144,0.002125925622211319,-0.2611964787133445,0.12180656571143206,0.0,48797,0.046875,142975,-0.6750474572181702,0.2848168611526489,-1.0353062152862549,
762950000,0.34345437622070313,-0.33698684692382813,0.26381280517578126,-0.08877258300780955,0.1342895507812525,0.030986022949219816,0,0.4,-0.336,0.7,0,0,0,1.8648383377255897,0.0028493113450942485,0.004699873758504072,0.16325351459264406,0.2692829306065708,0.0,48697,0.046875,143115,-0.4630136489868164,-0.06903808563947678,-1.2278344631195068,
763090000,0.33017831420898436,-0.3182139892578125,0.268869384765625,-0.09997406005860243,0.13039550781249187,0.035496520996095016,0,0.4,-0.304,0.7,0,0,0,1.8658348069843163,0.004666410793156627,0.003650846491601825,0.2673656439221697,0.2091780956189283,0.0,48714,0.03125,143255,-0.19827410578727722,-0.23833918571472168,-1.307806134223938,
763240000,0.31434561157226565,-0.30089727783203124,0.2734866943359375,-0.12461547851562171,0.11494750976562551,0.038607788085934236,0,0.4,-0.272,0.7,0,0,0,1.8678265072335665,0.009776439153068988,0.008803089545814964,0.560148702137306,0.5043798776509342,0.0,48748,0.046875,143395,-0.1002168133854866,-0.43368828296661377,-1.2620744705200195,
763380000,0.2963099060058594,-0.2856745300292969,0.2776203308105469,-0.14783020019530912,0.10111846923828438,0.029635620117188233,0,0.4,-0.24,0.7,0,0,0,1.865175235729487,0.010055241598916402,0.007269476693053839,0.5761229056022875,0.41651033378070357,0.0,48702,0.046875,143545,0.07651850581169128,-0.5635722875595093,-1.202387809753418,
763510000,0.2762896423339844,-0.27316522216796874,0.2812177734375,-0.15077667236327585,0.08536224365234546,0.026612854003904562,0,0.4,-0.24,0.7,0,0,0,1.8606721165209301,0.00881756221507733,0.01148973624634436,0.5052091005179564,0.6583133946340166,0.0,48625,0.078125,143675,0.25344204902648926,-0.47986698150634766,-1.1550763845443726,
763660000,0.2544588317871094,-0.26392987060546874,0.28467254638671874,-0.15585784912109102,0.05221862792968435,0.009582519531245448,0,0.374,-0.24,0.7,0,0,0,1.8618764819932985,0.006099236269656283,0.009882482408192339,0.3494604965044211,0.5662245331017031,0.0,48646,0.03125,143825,0.2950756549835205,-0.7461691498756409,-1.0478506088256836,
763790000,0.23121257019042968,-0.25785113525390624,0.28770535278320314,-0.1723693847656277,0.03906402587890434,-0.0012344360351523864,0,0.348,-0.24,0.7,0,0,0,1.8649280694205355,0.004991243491242217,0.009220541755197896,0.28597718657032134,0.5282981273969878,0.0,48698,0.046875,143955,0.17188207805156708,-0.7222098112106323,-0.9567026495933533,
763930000,0.2069705810546875,-0.2549491119384766,0.2901845703125,-0.16530227661133018,0.020689392089845438,0.01717834472656221,0,0.323,-0.24,0.7,0,0,0,1.8674295104886243,-0.0008703131981138777,0.012504314386939133,-0.04986527310645827,0.7164444400763277,0.0,48741,0.03125,144045,-0.030100591480731964,-0.7068804502487183,-0.8557273745536804,
764060000,0.18514381408691405,-0.25471949768066404,0.2920994873046875,-0.17726974487305008,-0.0030555725097636266,0.028749084472656783,0,0.297,-0.24,0.7,0,0,0,1.8608882333452088,-0.005119799831015773,0.014546147203578944,-0.2933429222689959,0.8334328429410981,0.0,48629,0.03125,144235,-0.23225924372673035,-0.7335993051528931,-0.6606951355934143,
764210000,0.1566802978515625,-0.25699246215820315,0.2941466979980469,-0.20387344360351112,-0.037817382812507794,0.009394836425780095,0,0.271,-0.24,0.7,0,0,0,1.857246427458278,-0.007804728655988503,0.016458148918869257,-0.44717801223295256,0.9429824716490072,0.0,48567,0.0625,144375,-0.08394031971693039,-0.6476925611495972,-0.662988007068634,
764340000,0.1310268096923828,-0.26123193359375,0.29606869506835937,-0.21233596801758098,-0.037507629394537,-0.00026550292968885447,0,0.245,-0.24,0.7,0,0,0,1.8654038379938003,-0.012909421330870747,0.0195627791357171,-0.739655358215052,1.120864680023174,0.0,48706,0.046875,144505,-0.008404811844229698,-0.6686367392539978,-0.6504501104354858,
764490000,0.09858805084228515,-0.26949017333984376,0.2980715942382812,-0.20122451782226616,-0.06213836669921868,0.01619873046874165,0,0.219,-0.24,0.7,0,0,0,1.857356326727103,-0.02120897784252913,0.020847288662658947,-1.2151849181633976,1.1944616546612878,0.0,48569,0.046875,144655,-0.5615980625152588,-0.9206976294517517,-1.0025062561035156,
764630000,0.0702349853515625,-0.27788922119140624,0.299584716796875,-0.2092170715332041,-0.05569305419921844,0.015277099609367628,0,0.194,-0.24,0.7,0,0,0,1.8557163120069207,-0.027692743595261648,0.02016123335559648,-1.586677331146434,1.1551535810540567,0.0,48541,0.046875,144795,-1.1030831336975098,-1.083781123161316,-1.6173152923583984,
764770000,0.0430479850769043,-0.28551873779296877,0.300584716796875,-0.18799858093261657,-0.050054931640630684,0.01305389404297197,0,0.168,-0.24,0.7,0,0,0,1.8542335220034236,-0.02677604036320393,0.019272038278735696,-1.534154104883525,1.1042064559861229,0.0,48516,0.0625,144945,-1.5656039714813232,-1.0801732540130615,-2.096778154373169,
764920000,0.017295089721679688,-0.2911291809082031,0.300812255859375,-0.17238960266113285,-0.029449462890626665,-0.005093383789064876,0,0.142,-0.24,0.7,0,0,0,1.8625112048093901,-0.022726645549799605,0.01627001301825767,-1.3021408724932917,0.9322030785690705,0.0,48657,0.078125,145085,-1.6029895544052124,-0.9824701547622681,-2.2101728916168213,
765060000,-0.007022676944732666,-0.29418218994140627,0.30007620239257815,-0.16961965560913073,-0.007656860351559769,-0.009509277343744404,0,0.116,-0.24,0.7,0,0,0,1.8633162645122991,-0.021285537153939285,0.014742483926189697,-1.219571443589627,0.844682108510125,0.0,48671,0.03125,145225,-1.4202905893325806,-0.9497315287590027,-2.145846128463745,
765200000,-0.029929092407226562,-0.29511785888671876,0.2989488220214844,-0.1693708419799803,0.0010360717773438832,0.00016021728516113498,0,0.09,-0.24,0.7,0,0,0,1.8720419539361852,-0.016304832585141236,0.011650601130457098,-0.9341980927959723,0.6675302735655375,0.0,48820,0.03125,145365,-1.228698492050171,-0.8539907932281494,-1.9727108478546143,
765340000,-0.05340718078613281,-0.29407730102539065,0.29760458374023435,-0.1648237228393551,0.013801574707023034,0.0008499145507767647,0,0.065,-0.24,0.7,0,0,0,1.8699953509237146,-0.01356339736442602,0.00831326645282276,-0.7771254248404751,0.47631508171443687,0.0,48785,0.03125,145435,-1.2385412454605103,-0.7962915301322937,-1.9063550233840942,
765490000,-0.07462928009033203,-0.29191592407226563,0.29643673706054685,-0.1390834808349603,0.019931030273431793,-0.01562957763671935,0,0.039,-0.24,0.7,0,0,0,1.868358066437636,-0.011912706759410176,0.004249594883288868,-0.6825478198911709,0.24348385145284177,0.0,48757,0.046875,145655,-0.8511424660682678,-0.6286715865135193,-1.9456281661987305,
765630000,-0.09580516815185547,-0.2892674255371094,0.2953440551757813,-0.15669212341308594,0.02015380859375082,-0.008480834960933326,0,0.013,-0.24,0.7,0,0,0,1.8617568545561478,-0.011214157766696814,0.005160095195620858,-0.6425239108255802,0.29565167659480807,0.0,48644,0.0625,145795,-0.6427451372146606,-0.2586056888103485,-2.0517489910125732,
765760000,-0.11791552734375,-0.2862857666015625,0.29323529052734376,-0.15337371826172064,0.02234344482422157,-0.008889770507813921,0,-0.013,-0.24,0.7,0,0,0,1.876254180046449,-0.007505250113289507,0.004950061923222918,-0.4300191556815717,0.28361765652908455,0.0,48891,0.0625,145935,-0.5364082455635071,-0.16673679649829865,-2.023104667663574,
765910000,-0.14154505920410157,-0.2833438720703125,0.28989706420898437,-0.18115615844726402,0.017070007324224146,-0.02503356933594436,0,-0.039,-0.24,0.7,0,0,0,1.8772391566198023,-0.006794461127566762,0.007714699889845992,-0.3892939466752739,0.44201974389821647,0.0,48908,0.0625,146075,-0.36705121397972107,-0.10309463739395142,-1.9562913179397583,
766050000,-0.16686639404296874,-0.28096173095703125,0.28522543334960937,-0.18091888427734237,0.01080780029296402,-0.04199218750000622,0,-0.065,-0.24,0.7,0,0,0,1.8749079844975052,-0.009049517410591958,0.013230702596198591,-0.5184991542570765,0.7580634187549604,0.0,48869,0.046875,146215,-0.24197717010974884,-0.043420638889074326,-1.8409225940704346,
766190000,-0.19454168701171876,-0.2799073486328125,0.2786737060546875,-0.20774307250976676,-0.001995849609381928,-0.052491760253906006,0,-0.09,-0.24,0.7,0,0,0,1.8944384564774523,-0.006004475203871018,0.013037538842200692,-0.3440310873727639,0.7469959508959775,0.0,49202,0.0625,146355,-0.001826855237595737,-0.2093668282032013,-1.8001772165298462,
766330000,-0.22414779663085938,-0.28073992919921875,0.2700812377929688,-0.2195922851562518,-0.013392639160161868,-0.05598144531249738,0,-0.116,-0.24,0.7,0,0,0,1.9059546737848763,-0.011698658804344063,0.020119024227815103,-0.6702837754524766,1.1527351761752556,0.0,49398,0.0625,146495,0.10903110355138779,-0.1635015308856964,-1.9402663707733154,
766470000,-0.2581653747558594,-0.28419186401367186,0.25881402587890623,-0.2384025573730436,-0.03406677246093337,-0.09073028564454133,0,-0.142,-0.24,0.7,0,0,0,1.9100745204074632,-0.015976753643745564,0.026309669166599766,-0.9154005541068804,1.5074330036316406,0.0,49469,0.0625,146635,0.05008545145392418,-0.5002865791320801,-2.20569109916687,
766610000,-0.2907780456542969,-0.2895750732421875,0.2467065887451172,-0.23399963378906707,-0.03551788330078409,-0.09498443603515455,0,-0.168,-0.24,0.7,0,0,0,1.9180365510135293,-0.026593908545191555,0.032536518461973675,-1.5237187203963711,1.864205187920576,0.0,49605,0.03125,146775,-0.34447014331817627,-0.8344171047210693,-2.4190165996551514,
766750000,-0.3224483032226563,-0.2961270446777344,0.23290048217773437,-0.21996612548828842,-0.045062255859379396,-0.10841064453125104,0,-0.194,-0.24,0.7,0,0,0,1.935453995234627,-0.02818121419556013,0.0341159669892407,-1.6146646349597589,1.95470092249113,0.0,49902,0.0625,146915,-1.3198130130767822,-1.5983402729034424,-2.8040051460266113,
766890000,-0.35033755493164065,-0.30184576416015624,0.21738575744628907,-0.17655334472656548,-0.03456726074218819,-0.11621322631835546,0,-0.219,-0.24,0.7,0,0,0,1.9343147183976537,-0.03585100984591736,0.03362593892110542,-2.0541115554530243,1.9266243823440297,0.0,49882,0.0625,147065,-1.7967233657836914,-2.0214061737060547,-3.1589038372039795,
767020000,-0.37006689453125,-0.3049726257324219,0.202690185546875,-0.15393371582031468,-0.015585327148445738,-0.13301239013671362,0,-0.245,-0.24,0.7,0,0,0,1.9568480717594876,-0.0376757024628917,0.029206974065978594,-2.1586587413143357,1.673436346328623,0.0,50267,0.03125,147195,-1.968622088432312,-1.9933501482009888,-3.3164541721343994,
767170000,-0.3907469177246094,-0.30615542602539064,0.18162112426757812,-0.12774505615234244,0.0030853271484332367,-0.12053298950195357,0,-0.271,-0.24,0.7,0,0,0,1.9701995592471082,-0.04047520568564111,0.02452244511449227,-2.319058460711149,1.4050326084016118,0.0,50495,0.03125,147335,-1.2966461181640625,-1.0498305559158325,-3.1688826084136963,
767310000,-0.40476312255859376,-0.3050938415527344,0.16481361389160157,-0.10341644287109042,0.019030761718749623,-0.13011322021484334,0,-0.297,-0.24,0.7,0,0,0,1.9748723390311218,-0.04307453023624462,0.024672780168146224,-2.4679887870454698,1.4136461724888565,0.0,50574,0.03125,147475,-1.5284597873687744,-0.9879269003868103,-2.9214227199554443,
767450000,-0.4184957275390625,-0.30117221069335937,0.14756007385253905,-0.07580718994140978,0.029075622558599745,-0.0970230102539063,0,-0.323,-0.24,0.7,0,0,0,1.9733527866232838,-0.04285854995578017,0.02402779917460345,-2.455614028516805,1.3766914836927007,0.0,50549,0.0625,147625,-1.7972805500030518,-1.0524096488952637,-2.6348650455474854,
767580000,-0.4275105590820312,-0.2951630859375,0.13596873474121093,-0.06204681396484446,0.06671142578124345,-0.09993972778320065,0,-0.348,-0.24,0.7,0,0,0,1.9814220129970295,-0.038897046897890954,0.0262812158523534,-2.2286366227715826,1.5058027488121641,0.0,50686,0.03125,147755,-1.8725597858428955,-1.022046685218811,-2.379833698272705,
767730000,-0.4364356994628906,-0.2828233642578125,0.1240628890991211,-0.03636932373046742,0.08160400390624933,-0.052868652343750905,0,-0.374,-0.24,0.7,0,0,0,1.9794004223452224,-0.02936055618230598,0.02900295406492103,-1.6822359534028692,1.6617468613317703,0.0,50652,0.015625,147905,-1.853777289390564,-1.152854561805725,-2.1671979427337646,
767870000,-0.4408736572265625,-0.2694623107910156,0.1176798324584961,-0.023512268066414044,0.10444030761718737,-0.03426246643066233,0,-0.4,-0.24,0.7,0,0,0,1.9753963058904294,-0.025685208589488872,0.027664523527191405,-1.4716540480908826,1.5850604403484372,0.0,50583,0.0625,148045,-1.7154406309127808,-1.3866889476776123,-1.9596084356307983,
768020000,-0.4422696838378906,-0.2511947479248047,0.11424983978271484,0.007315063476565076,0.13219070434570823,0.0008872985839854242,0,-0.4,-0.24,0.7,0,0,0,1.959445071884379,-0.020978195079756255,0.029272057500679724,-1.201962039872143,1.677165352453213,0.0,50311,0.0625,148185,-1.591958999633789,-1.3829922676086426,-1.820226788520813,
768160000,-0.43960736083984375,-0.232042724609375,0.11446682739257813,0.04207153320312795,0.14045562744140622,0.01857414245605704,0,-0.4,-0.208,0.7,0,0,0,1.9589932829379266,-0.012708915480105354,0.028196617420145936,-0.7281672191985151,1.6155471747194177,0.0,50304,0.03125,148325,-1.2239363193511963,-1.462859034538269,-1.5915024280548096,
768300000,-0.433251708984375,-0.21213624572753906,0.11689798736572266,0.05809936523437642,0.13796844482421994,0.025238800048826837,0,-0.4,-0.176,0.7,0,0,0,1.949412760146151,-0.0060557685320944705,0.028997425657327373,-0.34696997859714696,1.6614301069092254,0.0,50140,0.0625,148465,-0.7919840216636658,-1.4194707870483398,-1.6860148906707764,
768430000,-0.42328298950195314,-0.19226028442382812,0.12062425231933593,0.0805648803710951,0.14848022460937776,0.024075698852539518,0,-0.4,-0.144,0.7,0,0,0,1.9446518400544588,-0.0009961807931210603,0.026344211867694912,-0.05707695507783175,1.5094121546173742,0.0,50059,0.046875,148605,-0.7062102556228638,-1.8402819633483887,-1.771917700767517,
768580000,-0.40964669799804687,-0.17345314025878905,0.12579158782958985,0.10531158447265321,0.1361846923828139,0.03622436523437744,0,-0.4,-0.112,0.7,0,0,0,1.9390708737021685,0.001060187221306722,0.02344423414365586,0.060744253274577366,1.3432556703479823,0.0,49964,0.03125,148745,-0.46212300658226013,-1.5909184217453003,-1.6878753900527954,
768710000,-0.3929286499023438,-0.1565308837890625,0.131958984375,0.11777038574218024,0.11991348266601476,0.04721298217773423,0,-0.4,-0.08,0.7,0,0,0,1.9310416035376106,0.004949262571959684,0.023042366950085696,0.28357185707535276,1.3202303762316452,0.0,49827,0.03125,148885,-0.31041431427001953,-1.430066704750061,-1.622014045715332,
768860000,-0.3734470520019531,-0.14174758911132812,0.1383543701171875,0.15570373535157,0.10649261474609262,0.05296020507812166,0,-0.4,-0.08,0.7,0,0,0,1.9313107520655406,0.0030049331737563383,0.02018819727766146,0.17216998857508983,1.1566984999874999,0.0,49831,0.03125,149025,-0.24968282878398895,-1.5102983713150024,-1.5889753103256226,
768990000,-0.35112637329101565,-0.128829833984375,0.14493431091308595,0.17045745849608718,0.09983673095703,0.04344558715820568,0,-0.374,-0.08,0.7,0,0,0,1.9272928976615906,0.0057688423163715485,0.017725691188919337,0.33053031740456335,1.0156072940773084,0.0,49763,0.03125,149155,-0.5322282910346985,-1.5582733154296875,-1.5552135705947876,
769130000,-0.32761172485351564,-0.11837956237792968,0.15088648986816405,0.18733825683593108,0.07939414978027429,0.03724288940429449,0,-0.348,-0.08,0.7,0,0,0,1.9219776278608773,0.006141703048536466,0.012570859468909854,0.3518936637037709,0.7202571924206022,0.0,49672,0.046875,149295,-0.22694681584835052,-1.2722421884536743,-1.7442377805709839,
769270000,-0.30006033325195314,-0.10903444671630859,0.15693621826171875,0.20702056884765452,0.04495887756347794,0.04824981689452862,0,-0.323,-0.08,0.7,0,0,0,1.9261570011063118,0.006092066412768724,0.006861447737445976,0.34904969396505114,0.39313199670524224,0.0,49743,0.046875,149435,-0.26215630769729614,-1.1339300870895386,-1.9895457029342651,
769410000,-0.270996337890625,-0.10170304107666016,0.16235296630859375,0.20657501220702756,0.05386924743652419,0.032054901123043655,0,-0.297,-0.08,0.7,0,0,0,1.9172842971024326,0.004437505209345304,0.0077041093127530515,0.25425032006280274,0.441412948528183,0.0,49592,0.046875,149575,0.15563397109508514,-0.6599352955818176,-2.3409221172332764,
769540000,-0.2419425048828125,-0.09713945007324219,0.16655731201171875,0.20762252807617065,0.016461181640622935,0.02029800415039168,0,-0.271,-0.08,0.7,0,0,0,1.9232293696041662,0.0005203145965193579,0.006896740803491127,0.029811830399611525,0.3951541404357058,0.0,49693,0.03125,149715,0.12556380033493042,-0.6350370645523071,-2.556084394454956,
769690000,-0.21309457397460937,-0.09528074645996094,0.16943411254882812,0.21167221069335884,0.004741668701170598,0.000127410888672852,0,-0.245,-0.08,0.7,0,0,0,1.9259203230778101,-0.0009841546633276986,0.0037339671765167786,-0.05638790859679559,0.2139405600547919,0.0,49739,0.046875,149855,-0.29243677854537964,-0.9823474287986755,-2.5236761569976807,
769820000,-0.18312301635742187,-0.09474678802490234,0.17226100158691407,0.20880813598632697,0.005362701416014581,0.026676940917970404,0,-0.219,-0.08,0.7,0,0,0,1.9237815800586324,-0.0035721815459829514,0.00016062887808556504,-0.20467092623934074,0.009203356782224316,0.0,49703,0.046875,149985,-0.7504622936248779,-1.2301404476165771,-2.1655173301696777,
769950000,-0.15333738708496095,-0.09438239288330078,0.17588838195800782,0.2355194091796839,-0.0016830444335917683,0.03392410278320185,0,-0.194,-0.08,0.7,0,0,0,1.9171536157623794,-0.0030563213156174717,-0.0014842959127491714,-0.17511431222075236,-0.08504389134904582,0.0,49590,0.046875,150105,-1.0321605205535889,-1.1418521404266357,-1.785853385925293,
770100000,-0.11952980041503906,-0.09309066009521484,0.1816949462890625,0.24417114257812428,0.017236709594726368,0.03814697265625,0,-0.168,-0.08,0.7,0,0,0,1.903955153669893,-0.002030684461604711,-0.009493633768934289,-0.11634964917274582,-0.5439451472028117,0.0,49364,0.0625,150265,-0.9018173813819885,-0.794197142124176,-1.6271240711212158,
770230000,-0.0873873291015625,-0.091515380859375,0.1891408233642578,0.24580307006835944,0.0202198028564457,0.0614135742187466,0,-0.142,-0.08,0.7,0,0,0,1.8991270419824076,-0.0003667722014940369,-0.009509536161079565,-0.021014499188330142,-0.544856287156898,0.0,49282,0.03125,150405,-0.6473163366317749,-0.33796975016593933,-1.8346863985061646,
770370000,-0.053602306365966794,-0.08996604919433594,0.19967483520507812,0.23354492187500075,0.004722976684569391,0.08771438598632747,0,-0.116,-0.08,0.7,0,0,0,1.8859812295199563,-0.00037494255972490153,-0.01212181163517498,-0.02148262623206866,-0.6945286467481014,0.0,49058,0.03125,150535,-0.3976590931415558,-0.07091774046421051,-2.1831955909729004,
770510000,-0.022027456283569335,-0.08919554901123047,0.21219143676757812,0.21025848388671903,0.009274673461914101,0.09002151489257565,0,-0.09,-0.08,0.7,0,0,0,1.8787272682465603,-0.0018722152819053955,-0.008318873985427511,-0.1072700339930748,-0.4766363696661711,0.0,48934,0.046875,150685,-0.22094985842704773,0.04658304154872894,-2.4999170303344727,
770650000,0.008576014518737792,-0.08983197784423828,0.22731317138671875,0.1928872823715208,-0.012454223632812206,0.11035461425781129,0,-0.065,-0.08,0.7,0,0,0,1.8629410936456943,-0.0036002478627311586,-0.00660460665138299,-0.20627900773549032,-0.3784160864682768,0.0,48664,0.03125,150815,-0.2409926950931549,0.05248679593205452,-2.3857975006103516,
770800000,0.03363758087158203,-0.09157855987548828,0.2422744598388672,0.161331176757812,-0.01317062377929612,0.10065078735351368,0,-0.039,-0.08,0.7,0,0,0,1.855462042692691,-0.006846947542264158,0.0015254993845229504,-0.3923011967192081,0.08740467638296975,0.0,48537,0.0625,150965,-0.25410962104797363,0.17932873964309692,-1.90444016456604,
770940000,0.05524402236938476,-0.09477985382080079,0.25762167358398436,0.14055290222167865,-0.03595046997070389,0.11850128173828134,0,-0.013,-0.08,0.7,0,0,0,1.8407961311054573,-0.01279691719306771,0.007071789827038998,-0.7332093459411798,0.405183710692885,0.0,48286,0.046875,151105,-0.2921745777130127,-0.09433968365192413,-1.5368069410324097,
771070000,0.07412997436523437,-0.09925563049316406,0.272654296875,0.11801643371582085,-0.031649780273437095,0.10607147216797064,0,0.013,-0.08,0.7,0,0,0,1.8387806947670653,-0.012394616580461596,0.014231588174742887,-0.710159218743322,0.8154099381810581,0.0,48252,0.03125,151245,-0.6992470622062683,-0.36545804142951965,-1.2804251909255981,
