t,x,y,z,qx,qy,qz,qw,vx,vy,vz
342.96,0.18400042123394064,0.9900371430054873,0.996155073526935,0.005657394481712956,-0.09463816040626012,0.03306811228498272,0.9949462862046901,-0.11060967184734419,0.02307680544108425,-0.019170696291522824
342.98,0.18261715033682813,0.9901557185261609,0.9946725551567263,0.009211257821700805,-0.09894721600506433,0.033966546649506386,0.9944701478088199,-0.07417032971048725,0.003043019275738617,-0.06985806940443984
343.0,0.18151663931314235,0.9898567635411443,0.9929100072297564,0.002430762555876063,-0.10580792511288474,0.03400859979813052,0.9938018864524628,-0.0749583223293922,-0.01306769259351567,-0.07399391421086028
343.02,0.1802677691344693,0.9896999647350969,0.9912926125556578,0.00034928528012883475,-0.10737250381920689,0.033562683130301196,0.9936521371810572,-0.0772297447814833,0.00057041399741306,-0.06139704474116479
343.04,0.17908066306010373,0.9896696518578143,0.9901012180363753,0.0013116947686068266,-0.11183105187260385,0.03367944738585351,0.9931554712720887,-0.0696396166092629,0.0016143660578174107,-0.03960306781936564
343.06,0.17775514335422496,0.9895034703332948,0.9892897403484884,-0.001489072437726457,-0.11447136521538602,0.033680564791418635,0.9928543240397012,-0.07884175992041537,-0.003469684204010025,-0.02133525609919442
343.08,0.17617458031557842,0.9894418784024859,0.9886290305411296,-0.0014180561631455283,-0.11222022162184074,0.033396758108362616,0.9931209732573946,-0.08244506074596095,0.004398613950225857,-0.011769512667169125
343.1,0.17475732189561602,0.9894117485339841,0.9882222940568431,-0.0010811362656000718,-0.11624978354189835,0.033562601274370794,0.9926521902290523,-0.07187940306096444,0.0016323724820533237,-0.0005784845894241205
343.12,0.17322939677558957,0.9892576769830227,0.9881083552253767,-0.004194677380062651,-0.11927869285323885,0.0334663733817963,0.9922877606650049,-0.07858200721879127,-0.002648527926267374,0.01684975857604879
343.14,0.1712536818676586,0.9892602263065675,0.988025151597477,-0.00295040972143552,-0.11196659296235095,0.03340186180142712,0.9931460581259322,-0.10184176576016143,0.010085148618561707,0.01799117501862915
343.16,0.16938138173944037,0.9893952750681063,0.9877603218271401,0.001483629578095027,-0.10744958340509003,0.03370305603079961,0.9936380074672729,-0.08771833118394372,0.012004202402539181,0.002649987133938595
343.18,0.16791281143890893,0.9893202416013364,0.9873379073960331,0.00010498954354335652,-0.11213206073422054,0.03389190310319495,0.9931151639345441,-0.07508558533736376,-0.00241535721368805,-0.004827781710021203
343.2,0.16637060489696187,0.989161033432426,0.9870662008871285,-0.0030536866100365104,-0.11461434672064875,0.03361243488914522,0.9928365579211462,-0.0798548497019647,-0.0008012109383168398,0.008092323844746886
343.22,0.16463825969059115,0.9891645063119445,0.9870035135563684,-0.0018148365590329458,-0.11327513175827816,0.03350766997517122,0.9929968212165856,-0.08564253580555166,0.006958631667868667,0.01898692757532058
343.24,0.1629150133282438,0.9891264847675952,0.9870881323481209,-0.001969913139858571,-0.11318602087147285,0.03344994199313041,0.9930086331458353,-0.08208434464894662,0.0023297032514137716,0.024637466136063234
343.26,0.16127089638688324,0.9890078505393047,0.9873420772419603,-0.004475670110394917,-0.1161171670218588,0.03335267716667571,0.9926652864010589,-0.07669009763779042,-0.0007233326252663388,0.03360257880471741
343.28,0.15936260432183083,0.9890034957533559,0.9875913991413664,-0.0038903684817269187,-0.11259643858555052,0.03321201631537872,0.9930779773125541,-0.0928736084813964,0.00739042992988352,0.0339749115640151
343.3,0.15752431539817668,0.9890230658156731,0.9878625651296937,-0.0030463380627463277,-0.11137792404441238,0.03318260175573215,0.9932193075049865,-0.08304417883272598,0.005793641161304547,0.033244368487748366
343.32,0.15586752208356786,0.9889431170726651,0.9882303927578512,-0.005169061360875833,-0.11506643584970182,0.03317514734771314,0.9927902123530185,-0.0768065419073656,0.0002978925091137051,0.03831625626829273
343.34,0.15402149093288273,0.9889183245275256,0.9886849288042334,-0.005793261534323432,-0.11425934583865799,0.033052986050528185,0.9928840517011341,-0.0862947134425746,0.005727202338534533,0.04508483745761854
343.36,0.15192879159953218,0.9890375889820715,0.9890634901802925,-0.002555650158565481,-0.10704875428416391,0.033091556139512444,0.9936996436402407,-0.09868245741412791,0.013635468015091698,0.039072427956404004
343.38,0.15004269667795064,0.9891349324798159,0.9891909670717719,-7.39950471473546e-06,-0.10395591662425828,0.03337772563766692,0.9940216772160022,-0.08762930164849954,0.00956010150701329,0.020939469431076135
343.4,0.14849959500553211,0.989061696472593,0.9891442567148646,-0.0018736833540195289,-0.1079179515678634,0.03335701243324329,0.9935982662835184,-0.07282685065482072,-0.0010080520864170026,0.013614027522148731
343.42,0.14696776778352333,0.9889615255156646,0.9892309799711247,-0.004138867428809612,-0.11165956368095728,0.03319531785627575,0.9931833075960378,-0.07552232692926969,0.0014848739721694103,0.024114016883650433
343.44,0.14529319465922347,0.9889433369678176,0.989536038385148,-0.004264833376759252,-0.11274032482786295,0.033001938585220325,0.9930671187807971,-0.07797235868638412,0.004270465058477835,0.036735826040199634
343.46,0.14358744364651135,0.9888928977689576,0.9900528107939713,-0.005597950285868553,-0.11453679785916827,0.03296952358092314,0.9928559791851042,-0.0782965191025677,0.002540498596950254,0.046313955566847
343.48,0.14172612843117874,0.9888829346250297,0.9906430597866837,-0.005993139724412023,-0.11336227310295993,0.03269678811569295,0.9929974810441823,-0.08343488387043843,0.005003418405148405,0.05160045566527329
343.5,0.1399471418407745,0.9888645340088495,0.9914078079744845,-0.007111757019149092,-0.11572984529168205,0.03262325296763651,0.9927193708126549,-0.07660638050078546,0.0037071542832641186,0.05941478472197094
