t,x,y,z,qx,qy,qz,qw,vx,vy,vz
42.36,-0.2093892267022779,-0.07397518863438383,0.3750879211718853,-1.9222418821131691e-07,1.0613140724560755e-07,0.07436286400109368,0.9972312492383633,-6.222604645456579e-07,-5.583776239692627e-07,-0.09873262001798337
42.38,-0.2093892337472492,-0.07397518557359704,0.37309907655837454,-8.649750748324086e-08,3.6374098437689707e-07,0.07436283517458156,0.9972312513878906,1.9742150609872057e-07,4.035484529028623e-07,-0.0986100218514857
42.4,-0.2093892119866521,-0.07397517916402588,0.37115710489956644,2.7370129110455026e-08,-1.6757139029157513e-07,0.07436285907266575,0.9972312496058825,1.191378440445829e-06,5.0066687209298765e-09,-0.09728061153001744
42.42,-0.20938920879047873,-0.07397518305779696,0.3691501756580355,-9.725535924635579e-08,-1.857861393783889e-07,0.07436287235812218,0.9972312486151874,-3.5575558152639113e-07,-1.9690472380873181e-07,-0.10166184506672951
42.44,-0.2093892218082644,-0.07397518317779173,0.3670199187823088,-8.34791374735531e-08,1.7875991405450988e-07,0.07436284879155296,0.9972312503725331,-5.055238233481175e-07,2.1467446799975665e-07,-0.10821608037538147
42.46,-0.2093892167001183,-0.07397517966078003,0.3647619981132096,-1.5836715657682037e-08,3.570802232711732e-08,0.0743628517201891,0.9972312501541654,5.022891454669598e-07,4.544533810903092e-08,-0.11410483317900895
42.48,-0.2093892106662825,-0.07397518113887054,0.36241792852560606,-8.388615998859299e-08,-1.0709843715497452e-07,0.07436286564750066,0.9972312491156068,9.650953752628351e-08,-1.0086869059437317e-07,-0.11825244006331322
42.5,-0.20938921662760435,-0.07397518022328603,0.35999683023528434,-6.031212465698893e-08,5.961918682601691e-08,0.07436285747690237,0.9972312497248884,-3.360273625109016e-07,1.7733555792316358e-07,-0.1220722517603369
42.52,-0.2093892170915562,-0.07397517802359536,0.3575696178228871,-1.665999623535827e-08,6.616478964480898e-08,0.07436285305077518,0.997231250054943,1.650445330682485e-07,4.6802672488902593e-08,-0.11949972657442429
42.54,-0.20938921216525835,-0.0739751789057501,0.35527991768656086,-6.468625324495909e-08,-5.747858390776267e-08,0.07436286248679053,0.9972312493513042,1.894952852114998e-07,-6.965004730986129e-08,-0.11357815261433368
42.56,-0.209389213616454,-0.07397517785886745,0.35306949537283594,-4.560247334816306e-08,-1.4161688079503136e-08,0.0743628608990978,0.9972312494697001,-1.3064106970558704e-07,1.2297455111819547e-07,-0.10855612965308878
42.58,-0.2093892151467257,-0.07397517598826617,0.35095660097251774,-6.137819576757653e-09,2.1487526205613448e-08,0.07436285670123845,0.9972312497827325,-6.771871042511631e-09,7.960589149493707e-08,-0.10538607478338562
42.6,-0.2093892134415074,-0.07397517603853129,0.34883843343537685,-2.2530823916860982e-08,-2.525581296070942e-08,0.07436285977205526,0.9972312495537434,8.76822082592222e-08,-2.986490554869303e-08,-0.10626541707084221
42.62,-0.20938921363696975,-0.07397517574113728,0.3467289372665874,-2.2035877558878026e-08,-2.051260389056761e-08,0.07436286051219633,0.9972312494985517,-4.954847620333812e-08,4.971172334210583e-08,-0.1039149949760461
42.64,-0.20938921493931129,-0.07397517460305333,0.3447103550950533,3.886914139253817e-09,9.253231112410418e-09,0.07436285798401278,0.9972312496870771,-4.1080182060700485e-08,5.83739455826928e-08,-0.10069620563191192
42.66,-0.20938921463353735,-0.07397517453842131,0.34272749968460625,-6.198974403799812e-10,-1.8014809306145918e-09,0.07436285870568893,0.9972312496332623,2.546554627370031e-08,-1.3327678204348745e-08,-0.09741483398019711
42.68,-0.20938921471378974,-0.07397517449807299,0.3408716326592631,-2.1568327026108665e-09,-4.610051898293109e-10,0.07436285906492267,0.9972312496064745,-1.5511323945567495e-08,1.2460452529252148e-08,-0.09208460345236355
42.7,-0.20938921498610433,-0.07397517421630583,0.33908273779264936,4.134867179825052e-09,5.581028718925846e-09,0.07436285836436027,0.9972312496587148,-3.9383161484214715e-09,1.1791071812190011e-08,-0.08899587072405138
42.72,-0.20938921479953435,-0.07397517424765238,0.3373146228359853,1.9162129580141953e-09,4.964812972992824e-10,0.07436285872128583,0.9972312496320992,9.206094517250883e-09,-6.2779099957796545e-09,-0.08730818833523886
42.74,-0.2093892148415457,-0.0739751742670071,0.3356245884058652,1.3485350449455102e-09,2.0618247600974497e-09,0.0743628586899261,0.9972312496344377,-4.666599723375236e-09,1.6729375679671434e-09,-0.08343544051148677
42.76,-0.2093892148695172,-0.07397517420738375,0.33397179414447437,3.1342597889560174e-09,3.0354396397920163e-09,0.07436285849164169,0.9972312496492236,2.0204542878658023e-09,1.611030070229199e-09,-0.08316242834824351
42.78,-0.2093892147531088,-0.0739751742631709,0.3322580367462184,1.7196367792771043e-09,5.218051550441494e-10,0.07436285863135889,0.9972312496388049,5.503012075332191e-09,-5.525335973159375e-09,-0.08662109635563794
42.8,-0.20938921472520833,-0.07397517433060359,0.3304284303129398,3.512917908908978e-10,4.5306475539576324e-10,0.07436285868425208,0.9972312496348608,-6.968832991505494e-10,-2.274841988317213e-09,-0.09328073205623344
42.82,-0.20938921473704974,-0.07397517431710716,0.3285289948807148,1.1660838022439222e-09,1.1041547073827133e-09,0.07436285858596815,0.9972312496421897,5.560781167947506e-10,8.706398368553958e-10,-0.09550267688355762
42.84,-0.209389214683868,-0.07397517433267752,0.32654641473605484,9.593235746309983e-10,-5.843715117625716e-12,0.07436285862381005,0.9972312496393679,2.8177321574616028e-09,-2.316877046041938e-09,-0.10048582145893437
42.86,-0.20938921466288946,-0.07397517437885011,0.32444931060141785,-1.2341163041653895e-11,-2.2417848664669212e-10,0.0743628586699994,0.9972312496359236,-2.458206928914171e-10,-2.0686768664947083e-09,-0.10645115204056532
42.88,-0.20938921467495186,-0.07397517438267717,0.3222985980515758,1.5730106871691768e-10,2.3798530635597763e-10,0.07436285862425492,0.9972312496393347,-1.3777826402586906e-10,2.7389231118099184e-10,-0.10624487800063309
42.9,-0.2093892146488901,-0.07397517438586382,0.32025242796189446,1.6198512551235272e-10,-3.8994396715184696e-10,0.07436285865155569,0.9972312496372988,1.3992067659514632e-09,-7.05042590042397e-10,-0.1017595185009601
