t,range
319.12,1.035600185394287
319.14,1.0374354124069214
319.16,1.0462504625320435
319.18,1.0396214723587036
319.2,1.0463775396347046
319.22,1.0503661632537842
319.24,1.0315830707550049
319.26,1.0387531518936157
319.28,1.0309698581695557
319.3,1.0360623598098755
319.32,1.0353962182998657
319.34,1.046555995941162
319.36,1.0452519655227661
319.38,1.035151720046997
319.4,1.0375853776931763
319.42,1.0400348901748657
319.44,1.0336806774139404
319.46,1.027249813079834
319.48,1.039472222328186
319.5,1.0363507270812988
319.52,1.0344191789627075
319.54,1.035604476928711
319.56,1.0402954816818237
319.58,1.0417412519454956
319.6,1.0426350831985474
319.62,1.0540691614151
319.64,1.041866421699524
319.66,1.0405875444412231
319.68,1.040452241897583
319.7,1.041786789894104
319.72,1.0428727865219116
319.74,1.0444440841674805
319.76,1.03243088722229
319.78,1.0418694019317627
319.8,1.0443310737609863
319.82,1.035340428352356
319.84,1.0415688753128052
319.86,1.0364435911178589
319.88,1.0377954244613647
319.9,1.0324534177780151
319.92,1.0363389253616333
319.94,1.0347089767456055
319.96,1.031097412109375
319.98,1.0388909578323364
320.0,1.0419386625289917
320.02,1.0393763780593872
320.04,1.0379841327667236
320.06,1.0406204462051392
320.08,1.0388067960739136
320.1,1.0399490594863892
320.12,1.0366109609603882
320.14,1.0426006317138672
320.16,1.0398974418640137
320.18,1.0318593978881836
320.2,1.0306981801986694
320.22,1.0286943912506104
320.24,1.0388232469558716
320.26,1.0319585800170898
320.28,1.046871304512024
320.3,1.0360125303268433
320.32,1.040177583694458
320.34,1.043270230293274
320.36,1.036105990409851
320.38,1.0360647439956665
320.4,1.0431190729141235
320.42,1.0379714965820312
320.44,1.0337632894515991
320.46,1.0532126426696777
320.48,1.0278918743133545
320.5,1.0328376293182373
320.52,1.0366028547286987
320.54,1.0392723083496094
320.56,1.031070351600647
320.58,1.0369577407836914
320.6,1.0295448303222656
320.62,1.040813684463501
320.64,1.0266718864440918
320.66,1.0277235507965088
320.68,1.037347674369812
320.7,1.032677173614502
320.72,1.0235860347747803
320.74,1.0264029502868652
320.76,1.0223685503005981
320.78,1.0243914127349854
320.8,1.0256890058517456
320.82,1.0218144655227661
