t,x,y,z,qx,qy,qz,qw,vx,vy,vz
38.9,-1.637930865855364e-08,1.1605649232986665e-07,0.4344864794516091,1.1764028776765375e-17,7.302155734982189e-18,7.815145617437913e-08,0.9999999999999969,4.264369969547753e-18,9.33291925671224e-18,0.14367138895953757
38.92,-1.637930865850166e-08,1.160564923294995e-07,0.4373715799343107,4.9126874429653365e-18,9.174847784511253e-18,7.815145617449739e-08,0.9999999999999969,-6.2397231769037595e-19,-2.2360092468842197e-17,0.14447733975629373
38.94,-1.6379308658037036e-08,1.1605649232968919e-07,0.4402750003550958,1.3975545844437683e-17,1.7284252064776632e-19,7.815145617500365e-08,0.9999999999999969,2.780656234841943e-17,2.4435225305328135e-17,0.14539981667904822
38.96,-1.6379308657793964e-08,1.1605649232974355e-07,0.4431959285449878,2.018561935331932e-17,-3.60066792887866e-18,7.815145617484185e-08,0.9999999999999969,4.904401177179182e-18,-1.2837346783688124e-18,0.14625367820544355
38.98,-1.6379308658058153e-08,1.1605649232929277e-07,0.4461322819308083,1.498122593079157e-17,4.766349434983171e-18,7.815145617485572e-08,0.9999999999999969,-1.5166397973478626e-17,-1.903804326048336e-17,0.14699560819766422
39.0,-1.637930865789438e-08,1.1605649232892827e-07,0.4490775294654006,1.3044993209896931e-17,1.3596257890042597e-18,7.815145617446119e-08,0.9999999999999969,1.7811265686282253e-17,-1.1471218957228274e-17,0.1472037264981796
39.02,-1.637930865738468e-08,1.1605649232867876e-07,0.45195473624896615,1.406391336848322e-17,-1.1475610721584398e-17,7.815145617500202e-08,0.9999999999999969,2.493660918249141e-17,-1.0414696159701055e-17,0.14300961774924015
39.04,-1.637930865732613e-08,1.1605649232823909e-07,0.4548010910178982,9.758896430383764e-18,-1.4280481550862358e-17,7.815145617585764e-08,0.9999999999999969,-2.4611514471074015e-18,-2.020506064137162e-17,0.14224264513558738
39.06,-1.637930865763493e-08,1.16056492327824e-07,0.45765673022737974,5.445723988272367e-18,-9.726260442536186e-18,7.81514561758368e-08,0.9999999999999969,-8.601777937090788e-18,-1.8316248447650435e-17,0.1430258543232532
39.08,-1.637930865790943e-08,1.1605649232746692e-07,0.46048901260845165,1.311669525318989e-18,-6.932633785295394e-18,7.815145617572221e-08,0.9999999999999969,-1.3053161197557518e-17,-1.851779541772531e-17,0.14023389433133193
