t,x,y,z,qx,qy,qz,qw
588.12,-1.1788114511854657e-06,-2.2774792252862986e-07,0.9965718615527659,5.849960579062281e-18,1.1104025782187417e-17,-2.4756385787762083e-06,0.9999999999969356
588.14,-1.1788114511853407e-06,-2.2774792252955e-07,0.9954877019031474,-2.034858942531153e-17,8.562072564228464e-18,-2.47563857897573e-06,0.9999999999969356
588.16,-1.1788114511851626e-06,-2.277479225288961e-07,0.9942638059170765,-3.932930392667207e-18,5.383521298733672e-18,-2.4756385791775745e-06,0.9999999999969356
588.18,-1.1788114511851247e-06,-2.277479225283252e-07,0.992899253649639,8.74938113362902e-18,6.0895550622944274e-18,-2.475638579381667e-06,0.9999999999969356
588.2,-1.178811451184936e-06,-2.2774792252941935e-07,0.9915403372070759,-2.2060606964658405e-17,2.9952079321652687e-18,-2.475638579581451e-06,0.9999999999969356
588.22,-1.1788114511850131e-06,-2.2774792252858725e-07,0.9901923499279455,-8.383179852291746e-19,6.7469238081822314e-18,-2.4756385797856133e-06,0.9999999999969356
588.24,-1.1788114511850455e-06,-2.2774792252831585e-07,0.9887763542692716,3.8464488762791376e-18,9.081584728522606e-18,-2.4756385799894865e-06,0.9999999999969356
588.26,-1.1788114511846127e-06,-2.277479225287644e-07,0.9873184752550273,-9.487589462276738e-18,-4.534350439508781e-19,-2.47563858018914e-06,0.9999999999969356
588.28,-1.1788114511847518e-06,-2.2774792252811145e-07,0.9858160751773704,7.317724353127788e-18,4.986200587505175e-18,-2.4756385803936465e-06,0.9999999999969356
588.3,-1.1788114511846498e-06,-2.2774792252850419e-07,0.9843347023266997,-4.26209798347162e-18,3.441468012717628e-18,-2.4756385805955957e-06,0.9999999999969356
588.32,-1.1788114511843205e-06,-2.277479225283584e-07,0.982768256709732,-3.7985744766929426e-19,-4.091678585885963e-18,-2.4756385807969604e-06,0.9999999999969356
588.34,-1.17881145118424e-06,-2.2774792252759646e-07,0.9810669111713194,2.0055620073430254e-17,-5.7813851104345775e-18,-2.4756385810006558e-06,0.9999999999969356
588.36,-1.17881145118454e-06,-2.2774792252778296e-07,0.979296923109264,1.6001269472261996e-17,2.3380626613608508e-18,-2.4756385812027853e-06,0.9999999999969356
588.38,-1.1788114511843967e-06,-2.277479225281042e-07,0.97757056298974,1.0248839922246849e-17,-1.9381751071197217e-18,-2.4756385814044275e-06,0.9999999999969356
588.4,-1.1788114511845843e-06,-2.2774792252848177e-07,0.9758505654449326,3.2645583031872813e-18,2.8747791191343696e-18,-2.4756385816079115e-06,0.9999999999969356
588.42,-1.1788114511842207e-06,-2.2774792252847758e-07,0.9740268573456289,6.329556746415046e-18,-6.86381633170037e-18,-2.475638581807894e-06,0.9999999999969356
588.44,-1.1788114511842093e-06,-2.277479225282977e-07,0.9720449263261214,1.3316130549242529e-17,-7.638987393704738e-18,-2.4756385820109306e-06,0.9999999999969356
588.46,-1.1788114511842983e-06,-2.2774792252864426e-07,0.9699314222725705,6.372457938427789e-18,-6.283933142588726e-18,-2.475638582213528e-06,0.9999999999969356
588.48,-1.1788114511844287e-06,-2.2774792252895984e-07,0.9678624386643436,3.340089512486468e-19,-3.916136559015608e-18,-2.4756385824147912e-06,0.9999999999969356
588.5,-1.1788114511846625e-06,-2.2774792252859508e-07,0.9657595751704351,1.2326280857544746e-17,7.560107799108862e-19,-2.4756385826194823e-06,0.9999999999969356
588.52,-1.178811451184788e-06,-2.277479225284487e-07,0.9635786687086638,1.8166898881565555e-17,3.291132606086528e-18,-2.475638582822175e-06,0.9999999999969356
588.54,-1.1788114511849454e-06,-2.277479225290028e-07,0.9613895096278053,5.758484810316935e-18,7.340038421494279e-18,-2.475638583023508e-06,0.9999999999969356
588.56,-1.1788114511849727e-06,-2.2774792252938124e-07,0.9592175864977652,-1.29302538333528e-18,8.23739592149757e-18,-2.4756385832280572e-06,0.9999999999969356
588.58,-1.1788114511848272e-06,-2.277479225293836e-07,0.9570652240333892,7.064333724289359e-19,5.687314591975862e-18,-2.4756385834300195e-06,0.9999999999969356
588.6,-1.1788114511848639e-06,-2.2774792252964474e-07,0.9550262895932188,-5.323532305792396e-18,8.088514555138262e-18,-2.4756385836342053e-06,0.9999999999969356
588.62,-1.1788114511845246e-06,-2.2774792252962293e-07,0.9529642774988637,-4.1238583763438355e-18,3.4011216361901637e-19,-2.4756385838369363e-06,0.9999999999969356
588.64,-1.178811451184227e-06,-2.2774792252923377e-07,0.950803079736636,6.096080689849418e-18,-5.938363811668805e-18,-2.475638584037767e-06,0.9999999999969356
588.66,-1.1788114511846496e-06,-2.2774792252946872e-07,0.9485650914058641,-5.308917890981188e-19,5.974298513469064e-18,-2.4756385842423377e-06,0.9999999999969356
588.68,-1.1788114511848213e-06,-2.2774792252974882e-07,0.9463709250128988,-7.717216699098997e-18,1.0902740147035478e-17,-2.475638584444959e-06,0.9999999999969356
588.7,-1.1788114511844401e-06,-2.2774792252956232e-07,0.9442108294245432,-3.0643471794420527e-18,1.8000578891898895e-18,-2.4756385846459412e-06,0.9999999999969356
588.72,-1.1788114511842775e-06,-2.277479225293467e-07,0.9421842140318262,1.9687918783681697e-18,-1.3462936051071907e-18,-2.475638584849063e-06,0.9999999999969356
588.74,-1.1788114511844547e-06,-2.2774792252938979e-07,0.9401844649047949,2.0741103814663202e-19,4.668296891022796e-18,-2.4756385850504774e-06,0.9999999999969356
588.76,-1.1788114511843146e-06,-2.277479225292285e-07,0.9382045857308612,4.376311125705037e-18,1.4297692647565211e-18,-2.47563858525306e-06,0.9999999999969356
588.78,-1.1788114511841828e-06,-2.2774792252959723e-07,0.9362243518386931,-5.5685937045366335e-18,-1.403069784096675e-18,-2.4756385854558305e-06,0.9999999999969356
588.8,-1.178811451184152e-06,-2.2774792252991923e-07,0.9343370559145285,-1.437201216089496e-17,-1.5842900543687448e-18,-2.4756385856568408e-06,0.9999999999969356
588.82,-1.178811451184262e-06,-2.2774792252929214e-07,0.9325275581631179,1.503041278727746e-18,1.2967023928407342e-18,-2.475638585860942e-06,0.9999999999969356
588.84,-1.1788114511843478e-06,-2.277479225290227e-07,0.9306922118966611,7.284109152968399e-18,3.68751310065769e-18,-2.4756385860635762e-06,0.9999999999969356
588.86,-1.178811451184253e-06,-2.2774792252936485e-07,0.9287348669156252,-2.4013869462681165e-18,1.539497512874005e-18,-2.475638586264932e-06,0.9999999999969356
588.88,-1.1788114511841079e-06,-2.2774792252917175e-07,0.9266817764396913,3.116733803261428e-18,-2.121461550265674e-18,-2.475638586469307e-06,0.9999999999969356
588.9,-1.1788114511840935e-06,-2.2774792252915285e-07,0.924672556463284,3.705798920568252e-18,-2.0651465406353252e-18,-2.475638586670707e-06,0.9999999999969356
588.92,-1.1788114511842142e-06,-2.2774792252934648e-07,0.9226801584571368,-1.0171932181341412e-18,1.199687568087494e-18,-2.4756385868734427e-06,0.9999999999969356
588.94,-1.1788114511844458e-06,-2.2774792252919118e-07,0.9207676769872043,3.733976083586869e-18,7.072673601182325e-18,-2.475638587077207e-06,0.9999999999969356
588.96,-1.1788114511840556e-06,-2.277479225294705e-07,0.9188117913261467,-3.4507032639412187e-18,-2.9039544612868564e-18,-2.4756385872770848e-06,0.9999999999969356
588.98,-1.1788114511841958e-06,-2.2774792252943264e-07,0.9168093131576276,-2.1101453078551835e-18,1.3985651707424529e-18,-2.475638587480317e-06,0.9999999999969356
589.0,-1.1788114511845085e-06,-2.27747922529012e-07,0.9147799684946708,9.206937803000678e-18,1.0026837427883754e-17,-2.4756385876834886e-06,0.9999999999969356
589.02,-1.1788114511841585e-06,-2.2774792252973707e-07,0.9128232928667402,-1.0361838373459209e-17,1.4984040248231021e-18,-2.475638587882903e-06,0.9999999999969356
589.04,-1.1788114511844175e-06,-2.277479225296535e-07,0.9109133149959396,-7.767751877015714e-18,9.667474019777942e-18,-2.475638588086601e-06,0.9999999999969356
589.06,-1.178811451184563e-06,-2.277479225288302e-07,0.9089694690887805,1.3674836482153884e-17,1.4984437002771827e-17,-2.475638588289185e-06,0.9999999999969356
